setup_name,stock_code,stock_name,entry_date,entry_price,signal_date,signal_close,return_5d,return_10d,return_20d,return_60d,hold_return_5d,hold_return_10d,hold_return_20d,hold_return_60d,realized_drawdown,hit_stop,stop_reason,stop_date,stop_price,rs_rank_at_entry,proxy_symbol,market_proxy_return_20d,stock_return_20d,relative_return_vs_market_20d,breadth_below_ma20_pct,regime_event_id,regime_start_date,regime_end_date,momentum_flow,mtf_signal,sector
D_CRASH_SURVIVOR,2641,FRANBO LINES CORP,2025-03-17,22.80,2025-03-14,23.05,-2.41,-8.99,-14.47,-14.47,-2.41,-8.99,-14.47,-10.75,-14.47,true,BREAK_MA60,2025-04-07,19.50,92.47,0050,-8.07,15.54,23.61,71.10,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2643,SOONEST EXPRESS CO LTD,2025-04-22,71.00,2025-04-21,72.00,1.69,1.69,1.69,1.69,4.79,5.63,7.46,0.56,0.00,true,BREAK_MA60,2025-04-23,72.20,84.95,0050,-14.01,-6.37,7.64,89.62,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2645,長榮航太,2025-03-17,106.00,2025-03-14,105.50,0.94,-7.45,-7.45,-7.45,0.94,-7.45,-5.19,3.30,-7.45,true,BREAK_MA60,2025-03-31,98.10,80.18,0050,-8.07,4.98,13.05,71.10,2,2025-03-13,2025-03-19,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2645,長榮航太,2025-04-22,99.00,2025-04-21,99.20,-0.30,-0.30,-0.30,-0.30,6.06,6.57,15.15,3.54,-0.61,true,BREAK_MA60,2025-04-23,98.70,89.53,0050,-14.01,-4.62,9.40,89.62,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2731,雄獅,2025-04-25,129.00,2025-04-24,127.00,10.85,13.95,30.62,19.38,10.85,13.95,30.62,17.05,0.00,true,BREAK_MA60,2025-07-11,154.00,77.58,0050,-12.32,-3.79,8.53,77.15,3,2025-03-31,2025-04-25,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,2753,八方雲集,2025-03-20,171.00,2025-03-19,170.00,0.88,-1.46,4.68,5.56,0.88,-1.46,4.68,2.92,-4.68,true,BREAK_MA60,2025-06-06,180.50,83.89,0050,-8.65,6.58,15.23,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2753,八方雲集,2025-04-22,177.00,2025-04-21,179.00,3.67,3.67,11.02,1.98,3.67,3.67,11.02,9.60,0.00,true,BREAK_MA60,2025-06-06,180.50,93.74,0050,-14.01,2.29,16.30,89.62,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2755,YOUNGQIN INTERNATIONAL CO LTD,2026-03-31,142.50,2026-03-30,144.50,-0.70,-1.75,-5.26,-5.96,-0.70,-1.75,-5.26,,-8.07,true,BREAK_MA60,2026-05-07,134.00,76.24,0050,-8.03,6.25,14.28,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2801,彰銀,2025-04-16,16.52,2025-04-15,16.57,0.00,0.00,0.00,0.00,2.02,4.90,7.20,17.00,0.00,true,BREAK_MA60,2025-04-17,16.52,83.07,0050,-8.39,-2.25,6.15,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2816,旺旺保,2026-03-31,30.65,2026-03-30,31.05,0.82,1.47,-1.79,-1.79,0.82,1.47,-0.98,,-2.12,true,BREAK_MA60,2026-04-27,30.10,79.40,0050,-8.03,-0.32,7.71,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2832,台產,2025-04-01,48.29,2025-03-31,48.07,-11.83,-11.83,-11.83,-11.83,-4.73,-5.47,8.14,-6.66,-12.43,true,BREAK_MA60,2025-04-09,42.57,94.35,0050,-8.14,11.61,19.74,92.02,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2832,台產,2025-04-16,47.00,2025-04-15,47.07,0.76,4.26,4.41,2.89,0.76,4.26,4.41,-7.29,-3.95,true,BREAK_MA60,2025-06-13,48.36,94.93,0050,-8.39,1.54,9.93,91.98,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2836,高雄銀,2025-04-21,11.21,2025-04-18,11.26,-0.87,-0.87,-0.87,-0.87,0.87,1.73,3.03,7.36,-0.87,true,BREAK_MA60,2025-04-22,11.12,82.24,0050,-10.88,-0.85,10.03,87.42,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2838,聯邦銀,2025-04-17,15.09,2025-04-16,15.05,-1.24,-1.24,-1.24,-1.24,-0.31,3.10,6.50,14.55,-2.17,true,BREAK_MA60,2025-04-22,14.91,89.73,0050,-10.82,-5.57,5.25,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2849,安泰銀,2025-03-17,14.55,2025-03-14,14.55,-1.03,-3.78,-3.78,-3.78,-1.03,-3.78,-10.65,-9.97,-3.78,true,BREAK_MA60,2025-03-31,14.00,75.49,0050,-8.07,2.83,10.90,71.10,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2850,新產,2025-04-01,111.00,2025-03-31,111.00,-9.01,-9.01,-9.01,-9.01,-1.35,-4.05,-3.60,-11.71,-9.01,true,BREAK_MA60,2025-04-07,101.00,93.68,0050,-8.14,10.45,18.58,92.02,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2850,新產,2025-04-18,106.50,2025-04-17,106.50,-1.41,-1.41,-1.41,-1.41,-1.88,0.94,1.41,-9.01,-1.41,true,BREAK_MA60,2025-04-24,105.00,90.35,0050,-12.17,-6.58,5.59,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2851,中再保,2025-03-20,28.30,2025-03-19,28.30,-0.53,-12.54,-12.54,-12.54,-0.53,-12.54,-10.25,-8.66,-12.54,true,BREAK_MA60,2025-04-07,24.75,82.22,0050,-8.65,7.60,16.26,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2852,第一保,2025-04-18,27.20,2025-04-17,27.20,4.41,6.43,2.94,2.94,4.41,6.43,1.84,-5.70,0.00,true,BREAK_MA60,2025-05-09,28.00,96.13,0050,-12.17,-6.53,5.64,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2855,統一證,2026-03-31,31.65,2026-03-30,31.80,-0.79,5.85,12.48,,-0.79,5.85,12.48,,-2.53,false,,,0.00,88.03,0050,-8.03,2.75,10.77,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2880,華南金,2025-03-17,27.43,2025-03-14,27.57,1.44,0.36,-8.84,-8.84,1.44,0.36,-3.79,-3.43,-8.84,true,BREAK_MA60,2025-04-07,25.00,79.19,0050,-8.07,-0.18,7.89,71.10,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2880,華南金,2025-04-17,26.58,2025-04-16,26.39,-0.74,-0.74,-0.74,-0.74,-1.86,0.00,3.91,6.89,-0.74,true,BREAK_MA60,2025-04-18,26.39,88.85,0050,-10.82,-4.14,6.68,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2884,玉山金,2025-04-23,27.13,2025-04-22,26.93,0.00,0.00,0.00,0.00,3.28,5.29,9.67,27.74,-0.18,true,BREAK_MA60,2025-04-24,27.13,80.44,0050,-14.76,-9.03,5.73,89.57,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2904,匯僑,2025-04-28,18.10,2025-04-25,18.10,-0.55,-0.55,-0.55,-0.55,-0.55,1.66,1.93,-3.31,-1.10,true,BREAK_MA60,2025-04-29,18.00,82.39,0050,-10.16,-4.49,5.68,60.45,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2937,GSEVEN CO LTD,2025-04-11,43.23,2025-04-10,40.86,-7.15,-9.57,-10.41,-10.41,-7.15,-9.57,-3.26,-9.78,-12.09,true,BREAK_MA60,2025-04-28,38.73,97.89,0050,-11.65,8.31,19.96,97.19,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,2937,GSEVEN CO LTD,2025-04-25,39.14,2025-04-24,39.09,-1.05,-1.05,-1.05,-1.05,10.10,6.85,5.57,0.35,-2.90,true,BREAK_MA60,2025-04-28,38.73,95.66,0050,-12.32,-4.97,7.35,77.15,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,2939,永邑-KY,2025-03-14,32.15,2025-03-13,32.20,-1.24,-1.24,-1.24,-1.24,-3.58,-3.89,-15.55,-3.73,-2.33,true,BREAK_MA60,2025-03-17,31.75,92.73,0050,-8.16,4.21,12.37,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2947,ZHEN YU,2025-03-20,88.00,2025-03-19,88.10,-0.91,-0.91,-0.91,-0.91,-0.91,-12.50,-9.32,3.07,-0.91,true,BREAK_MA60,2025-03-27,87.20,78.94,0050,-8.65,1.26,9.92,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2949,HHG,2025-04-01,69.42,2025-03-31,69.92,-5.00,-5.00,-5.00,-5.00,-3.45,3.57,1.19,-2.26,-5.36,true,BREAK_MA60,2025-04-07,65.95,82.39,0050,-8.14,8.88,17.02,92.02,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,2949,HHG,2025-04-25,73.22,2025-04-24,70.25,-4.06,0.00,-3.84,-5.76,-4.06,0.00,-3.84,-7.22,-5.76,true,BREAK_MA60,2025-06-03,69.01,86.23,0050,-12.32,-0.70,11.62,77.15,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3002,歐格,2025-03-20,15.15,2025-03-19,14.95,0.66,-7.59,-7.59,-7.59,0.66,-13.86,-17.82,-9.57,-8.25,true,BREAK_MA60,2025-03-31,14.00,79.20,0050,-8.65,-0.66,7.99,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3013,晟銘電,2025-03-20,143.00,2025-03-19,141.00,-6.64,-6.64,-6.64,-6.64,-10.14,-30.14,-44.83,-5.59,-6.64,true,BREAK_MA60,2025-03-24,133.50,91.07,0050,-8.65,8.46,17.11,67.98,2,2025-03-13,2025-03-19,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,3017,奇鋐,2026-04-01,2120.00,2026-03-31,1990.00,6.84,13.21,36.08,,6.84,13.21,36.08,,-4.95,false,,,0.00,96.04,0050,-8.13,10.86,18.99,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3022,威強電,2025-03-14,101.00,2025-03-13,99.40,-1.98,-6.63,-11.49,-11.49,-1.98,-6.63,-18.91,-21.98,-11.49,true,PCT_-10,2025-03-31,89.40,94.60,0050,-8.16,22.11,30.28,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3026,禾伸堂,2025-03-20,93.20,2025-03-19,92.90,-2.36,-6.33,-6.33,-6.33,-2.36,-13.73,-13.84,-8.69,-6.44,true,BREAK_MA60,2025-03-31,87.30,72.07,0050,-8.65,5.33,13.98,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3029,零壹,2025-03-20,142.50,2025-03-19,147.00,-3.51,-3.51,-3.51,-3.51,-5.61,-20.35,-22.46,-21.75,-3.51,true,BREAK_MA60,2025-03-24,137.50,98.00,0050,-8.65,-3.29,5.36,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3030,德律,2026-03-31,263.50,2026-03-30,267.50,4.55,16.89,29.98,,4.55,16.89,29.98,,-7.78,false,,,0.00,88.90,0050,-8.03,8.96,16.99,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3031,佰鴻,2026-04-01,23.10,2026-03-31,22.00,22.73,43.72,36.58,,22.73,43.72,36.58,,-3.68,false,,,0.00,72.10,0050,-8.13,10.00,18.13,75.94,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3033,威健,2025-03-20,35.40,2025-03-19,35.40,-0.14,-2.54,-2.54,-2.54,-0.14,-13.14,-12.71,-4.52,-3.25,true,BREAK_MA60,2025-03-28,34.50,72.80,0050,-8.65,2.76,11.41,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3033,威健,2026-03-31,32.10,2026-03-30,32.30,2.80,6.54,11.37,,2.80,6.54,11.37,,-1.25,false,,,0.00,78.38,0050,-8.03,2.22,10.24,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3037,欣興,2026-03-31,479.00,2026-03-30,493.50,30.48,34.66,84.34,,30.48,34.66,84.34,,-0.42,false,,,0.00,98.80,0050,-8.03,2.60,10.63,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3038,全台,2025-03-20,28.45,2025-03-19,28.40,-5.80,-5.80,-5.80,-5.80,-5.80,-20.21,-19.33,-21.09,-8.61,true,BREAK_MA60,2025-03-27,26.80,76.24,0050,-8.65,-0.70,7.95,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3040,遠見,2025-03-20,51.80,2025-03-19,51.10,0.19,-3.76,-3.76,-3.76,0.19,-13.22,-14.09,-11.87,-6.95,true,BREAK_MA60,2025-03-31,49.85,94.87,0050,-8.65,-2.67,5.98,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3044,健鼎,2025-03-17,208.50,2025-03-14,208.50,0.00,-6.00,-6.00,-6.00,0.00,-6.00,-17.51,5.04,-6.00,true,BREAK_MA60,2025-03-31,196.00,73.57,0050,-8.07,5.30,13.38,71.10,2,2025-03-13,2025-03-19,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,3054,立萬利,2026-03-31,68.90,2026-03-30,68.30,-11.90,-11.90,-11.90,-11.90,-0.73,6.24,-4.21,,-11.90,true,PCT_-10,2026-04-07,60.70,98.44,0050,-8.03,63.79,71.82,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3056,富華新,2025-04-21,27.56,2025-04-18,27.41,3.23,3.09,1.21,-1.21,3.23,3.09,1.21,-8.06,-1.48,true,BREAK_MA60,2025-05-27,27.22,95.24,0050,-10.88,-2.37,8.51,87.42,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3059,華晶科,2025-03-20,42.80,2025-03-19,42.40,-0.47,-5.96,-5.96,-5.96,-0.47,-17.99,-23.95,-7.01,-7.13,true,BREAK_MA60,2025-03-28,40.25,87.79,0050,-8.65,2.42,11.07,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3066,TAIWAN OASIS TECHNOLOGY CO,2026-03-31,19.00,2026-03-30,19.15,9.47,14.47,-0.53,-6.32,9.47,14.47,-0.53,,-10.26,true,BREAK_MA60,2026-05-13,17.80,83.28,0050,-8.03,32.07,40.10,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3114,HOWTECH TECHNOLOGY,2026-03-31,25.80,2026-03-30,26.00,0.19,0.19,0.19,0.19,2.13,2.52,0.00,,-0.58,true,BREAK_MA60,2026-04-01,25.85,70.93,0050,-8.03,-1.52,6.51,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3115,TRUST SEARCH CORP LTD,2025-03-14,14.05,2025-03-13,14.05,-8.90,-9.25,-17.79,-17.79,-8.90,-9.25,-4.98,-3.20,-17.79,true,BREAK_MA60,2025-04-07,11.55,82.46,0050,-8.16,26.58,34.74,74.68,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3115,TRUST SEARCH CORP LTD,2025-04-14,12.20,2025-04-11,12.20,0.82,0.82,0.82,0.82,3.69,7.79,8.20,4.92,0.00,true,BREAK_MA60,2025-04-17,12.30,82.61,0050,-9.98,-4.69,5.30,96.63,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,CONFLICTED,
D_CRASH_SURVIVOR,3115,TRUST SEARCH CORP LTD,2025-04-28,13.10,2025-04-25,13.10,1.15,0.76,10.69,0.76,1.15,0.76,10.69,-6.87,-1.91,true,BREAK_MA60,2025-06-13,13.20,89.81,0050,-10.16,0.77,10.93,60.45,3,2025-03-31,2025-04-25,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3118,LEVEL BIOTECHNOLOGY INC,2025-03-14,33.25,2025-03-13,33.70,1.05,2.11,-5.71,-5.71,1.05,2.11,-4.81,-2.86,-8.42,true,BREAK_MA60,2025-04-07,31.35,74.01,0050,-8.16,5.15,13.31,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3118,LEVEL BIOTECHNOLOGY INC,2025-04-18,31.30,2025-04-17,31.75,0.00,0.00,0.00,0.00,0.96,3.19,7.03,3.04,0.00,true,BREAK_MA60,2025-04-21,31.30,84.01,0050,-12.17,-5.37,6.81,90.90,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3130,一零四,2025-04-17,219.00,2025-04-16,219.00,0.00,0.00,0.00,0.00,1.14,4.34,8.68,1.83,-0.23,true,BREAK_MA60,2025-04-21,219.00,82.55,0050,-10.82,-4.16,6.66,91.98,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,3130,一零四,2025-04-28,225.50,2025-04-25,225.50,2.44,4.21,4.88,0.22,2.44,4.21,4.88,-1.11,-0.67,true,BREAK_MA60,2025-06-11,226.00,86.07,0050,-10.16,0.45,10.61,60.45,3,2025-03-31,2025-04-25,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,3158,SysJust,2025-04-22,135.50,2025-04-21,135.00,1.85,1.85,1.85,1.85,0.74,2.21,1.11,-5.17,-0.74,true,BREAK_MA60,2025-04-23,138.00,92.23,0050,-14.01,-8.47,5.54,89.62,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3162,UNITED ALLOY TECH,2025-03-17,49.20,2025-03-14,46.60,24.80,3.25,-13.11,-13.11,24.80,3.25,-14.74,-6.00,-13.11,true,BREAK_MA60,2025-04-08,42.75,95.08,0050,-8.07,-2.82,5.26,71.10,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3163,BROWAVE CORPORATION,2025-03-17,176.50,2025-03-14,171.50,22.66,-2.27,-14.16,-14.16,22.66,-2.27,-13.31,0.85,-14.16,true,BREAK_MA60,2025-04-07,151.50,71.12,0050,-8.07,2.08,10.16,71.10,2,2025-03-13,2025-03-19,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,3163,BROWAVE CORPORATION,2026-03-31,851.00,2026-03-30,875.00,43.36,33.37,34.55,5.76,43.36,33.37,34.55,,-1.29,true,BREAK_MA60,2026-05-18,900.00,99.46,0050,-8.03,8.29,16.32,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3171,YEM CHIO DISTRIBUTION CO LTD,2025-04-15,41.40,2025-04-14,38.15,-5.80,-4.11,5.80,-3.50,-5.80,-4.11,5.80,-3.50,-7.85,true,BREAK_MA60,2025-07-10,39.95,78.71,0050,-9.61,-1.68,7.93,96.07,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3176,MEDIGEN BIOTECHNOLOGY CORPORATI,2026-03-31,32.45,2026-03-30,32.10,1.39,-2.31,-2.31,-2.31,1.39,-3.24,1.54,,-3.39,true,BREAK_MA60,2026-04-13,31.70,76.60,0050,-8.03,6.29,14.32,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3189,景碩,2026-03-31,335.00,2026-03-30,346.50,15.52,17.46,57.61,,15.52,17.46,57.61,,-4.18,false,,,0.00,98.85,0050,-8.03,13.79,21.82,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3206,KINGSTATE ELECTRONICS CORP,2026-03-31,39.35,2026-03-30,39.35,-6.23,-4.07,-10.67,-10.67,-6.23,-4.07,-12.58,,-11.31,true,BREAK_MA60,2026-04-24,35.15,78.28,0050,-8.03,6.50,14.52,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3209,全科,2025-03-20,38.75,2025-03-19,38.25,1.55,-10.58,-10.58,-10.58,1.55,-10.58,-8.52,-1.29,-10.58,true,BREAK_MA60,2025-04-07,34.65,71.55,0050,-8.65,6.25,14.90,67.98,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3218,UNIVERSAL VISION BIOTECHNOLOGY ,2025-03-17,229.50,2025-03-14,226.50,-0.87,-5.88,-5.88,-5.88,-0.87,-13.73,-20.26,-11.98,-6.10,true,BREAK_MA60,2025-03-27,216.00,74.61,0050,-8.07,-1.31,6.77,71.10,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3232,SENTRONIC INTERNATIONAL CORP,2025-04-16,28.90,2025-04-15,27.75,-7.44,-7.44,-7.44,-7.44,-6.40,4.84,3.63,-10.38,-9.52,true,BREAK_MA60,2025-04-22,26.75,88.38,0050,-8.39,2.78,11.17,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3236,ABC TAIWAN ELECTRONICS CORP,2026-04-01,31.50,2026-03-31,30.50,-3.17,-3.17,-3.17,-3.17,3.49,11.90,-2.70,,-3.17,true,BREAK_MA60,2026-04-02,30.50,89.46,0050,-8.13,-0.65,7.48,75.94,4,2026-03-30,2026-03-31,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,3264,ARDENTEC CORPORATION,2025-03-14,73.40,2025-03-13,73.00,1.50,-1.77,-9.26,-9.26,1.50,-1.77,-0.54,10.35,-9.26,true,BREAK_MA60,2025-04-07,66.60,84.23,0050,-8.16,-2.67,5.50,74.68,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3264,ARDENTEC CORPORATION,2025-04-01,74.70,2025-03-31,73.80,-10.84,-10.84,-10.84,-10.84,-17.94,-4.55,-0.13,1.47,-10.84,true,BREAK_MA60,2025-04-07,66.60,94.51,0050,-8.14,0.27,8.41,92.02,3,2025-03-31,2025-04-25,MOMENTUM_BUILDING,MODERATE,
D_CRASH_SURVIVOR,3264,ARDENTEC CORPORATION,2025-04-21,70.50,2025-04-18,71.20,-4.96,-4.96,-4.96,-4.96,3.55,7.52,6.38,5.96,-4.96,true,BREAK_MA60,2025-04-22,67.00,96.28,0050,-10.88,-0.56,10.32,87.42,3,2025-03-31,2025-04-25,STRUCTURAL_SHIFT_UP,MODERATE,
D_CRASH_SURVIVOR,3287,KWORLD COMPUTER CO,2025-04-17,36.75,2025-04-16,35.65,1.22,23.27,11.16,0.14,1.22,23.27,11.16,-0.68,-1.63,true,BREAK_MA60,2025-06-02,36.80,86.61,0050,-10.82,16.31,27.13,91.98,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3311,閎暉,2025-04-22,38.10,2025-04-21,37.90,2.76,1.18,-1.31,-1.31,2.76,1.18,-1.31,-20.08,-1.97,true,BREAK_MA60,2025-05-09,37.60,86.62,0050,-14.01,-2.07,11.95,89.62,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3332,CINCON ELECTRONICS CO,2025-04-22,37.80,2025-04-21,39.10,0.00,0.00,0.00,0.00,3.44,5.29,18.25,13.89,-3.17,true,BREAK_MA60,2025-04-23,37.80,81.68,0050,-14.01,-4.87,9.15,89.62,3,2025-03-31,2025-04-25,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3376,新日興,2025-03-14,260.50,2025-03-13,257.50,-5.95,-6.14,-13.63,-13.63,-5.95,-6.14,-25.72,-27.06,-15.36,true,BREAK_MA60,2025-03-31,225.00,93.46,0050,-8.16,-2.65,5.52,74.68,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3379,TAIWAN BENEFIT CO,2025-03-14,70.80,2025-03-13,70.90,0.85,-12.71,-12.71,-12.71,0.85,-15.82,-27.82,10.03,-13.98,true,PCT_-10,2025-03-27,61.80,99.30,0050,-8.16,27.06,35.23,74.68,2,2025-03-13,2025-03-19,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3380,明泰,2026-03-31,36.25,2026-03-30,36.25,13.93,13.10,-3.72,-3.72,13.93,13.10,-7.31,,-4.83,true,BREAK_MA60,2026-04-24,34.90,76.90,0050,-8.03,5.53,13.56,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
D_CRASH_SURVIVOR,3432,台端,2026-03-31,16.90,2026-03-30,16.95,-1.48,-1.48,-1.48,-1.48,-3.85,-3.25,14.79,,-1.78,true,BREAK_MA60,2026-04-01,16.65,75.37,0050,-8.03,-1.45,6.57,64.64,4,2026-03-30,2026-03-31,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3447,展達,2025-03-20,69.20,2025-03-19,68.40,-7.95,-14.74,-14.74,-14.74,-7.95,-23.84,-36.13,-30.27,-14.88,true,BREAK_MA60,2025-03-28,59.00,98.36,0050,-8.65,3.95,12.60,67.98,2,2025-03-13,2025-03-19,MOMENTUM_NEUTRAL,MODERATE,
D_CRASH_SURVIVOR,3455,UTECHZONE CO. LTD,2026-03-31,128.50,2026-03-30,128.50,43.19,44.75,89.11,62.65,43.19,44.75,89.11,,-2.33,true,BREAK_MA60,2026-06-08,209.00,85.73,0050,-8.03,9.83,17.86,64.64,4,2026-03-30,2026-03-31,MOMENTUM_FADING,MODERATE,
