signal_date,code,name,action,action_group,stage,score,signal_price,reason_tags,source_tab,source_report
2026-06-01,2344,華邦電,REDUCE,REDUCE_GROUP,,0.00,168.00,,watchlist,reports/report_20260601.html
2026-06-01,2356,英業達,HOLD,WATCH_GROUP,,0.00,77.20,,watchlist,reports/report_20260601.html
2026-06-01,2408,南亞科,HOLD,WATCH_GROUP,,0.00,381.50,,watchlist,reports/report_20260601.html
2026-06-01,2409,友達,HOLD,WATCH_GROUP,,0.00,23.80,,watchlist,reports/report_20260601.html
2026-06-01,3060,銘異,BUY,BUY_GROUP,,0.00,29.65,,market,reports/report_20260601.html
2026-06-01,3149,正達,REDUCE,REDUCE_GROUP,,0.00,78.30,,watchlist,reports/report_20260601.html
2026-06-02,1210,大成,BUY,BUY_GROUP,,0.00,52.80,,market,reports/report_20260602.html
2026-06-02,1504,東元,HOLD,WATCH_GROUP,,0.00,75.50,,positions,reports/report_20260602.html
2026-06-02,1608,華榮,BUY,BUY_GROUP,,0.00,35.85,,market,reports/report_20260602.html
2026-06-02,1710,東聯,BUY,BUY_GROUP,,0.00,14.55,,market,reports/report_20260602.html
2026-06-02,1809,中釉,TAKE PROFIT,REDUCE_GROUP,,0.00,52.60,,positions,reports/report_20260602.html
2026-06-02,2105,正新,BUY,BUY_GROUP,,0.00,34.00,,market,reports/report_20260602.html
2026-06-02,2303,聯電,SELL,REDUCE_GROUP,,0.00,141.50,,positions,reports/report_20260602.html
2026-06-02,2323,中環,BUY,BUY_GROUP,,0.00,11.60,,market,reports/report_20260602.html
2026-06-02,2337,旺宏,WATCH,WATCH_GROUP,,0.00,175.50,,positions,reports/report_20260602.html
2026-06-02,2344,華邦電,HOLD,WATCH_GROUP,,0.00,184.50,,watchlist,reports/report_20260602.html
2026-06-02,2356,英業達,WATCH,WATCH_GROUP,,0.00,80.60,,watchlist,reports/report_20260602.html
2026-06-02,2374,佳能,HOLD,WATCH_GROUP,,0.00,82.50,,positions,reports/report_20260602.html
2026-06-02,2401,凌陽,REDUCE,REDUCE_GROUP,,0.00,28.90,,positions,reports/report_20260602.html
2026-06-02,2408,南亞科,HOLD,WATCH_GROUP,,0.00,419.50,,watchlist,reports/report_20260602.html
2026-06-02,2409,友達,HOLD,WATCH_GROUP,,0.00,26.15,,watchlist,reports/report_20260602.html
2026-06-02,2597,潤弘,BUY,BUY_GROUP,,0.00,173.50,,market,reports/report_20260602.html
2026-06-02,2883,凱基金,BUY,BUY_GROUP,,0.00,23.40,,market,reports/report_20260602.html
2026-06-02,3015,全漢,HOLD,WATCH_GROUP,,0.00,54.50,,positions,reports/report_20260602.html
2026-06-02,3048,益登,SELL,REDUCE_GROUP,,0.00,75.20,,positions,reports/report_20260602.html
2026-06-02,3060,銘異,BUY,BUY_GROUP,,0.00,32.60,,market,reports/report_20260602.html
2026-06-02,3149,正達,HOLD,WATCH_GROUP,,0.00,86.10,,watchlist,reports/report_20260602.html
2026-06-02,3264,欣銓,SELL,REDUCE_GROUP,,0.00,214.50,,watchlist,reports/report_20260602.html
2026-06-02,3706,神達,BUY,BUY_GROUP,,0.00,95.20,,market,reports/report_20260602.html
2026-06-02,5483,中美晶,HOLD,WATCH_GROUP,,0.00,164.50,,watchlist,reports/report_20260602.html
2026-06-02,6485,ASOLID TECHNOLOGY CO LTD,BUY,BUY_GROUP,,0.00,116.50,,market,reports/report_20260602.html
2026-06-02,8112,至上,BUY,BUY_GROUP,,0.00,94.50,,market,reports/report_20260602.html
2026-06-02,8299,群聯,HOLD,WATCH_GROUP,,0.00,2820.00,,watchlist,reports/report_20260602.html
2026-06-02,8358,金居,TAKE PROFIT,REDUCE_GROUP,,0.00,627.00,,positions,reports/report_20260602.html
2026-06-02,9910,豐泰,BUY,BUY_GROUP,,0.00,79.00,,market,reports/report_20260602.html
2026-06-03,1210,大成,BUY,BUY_GROUP,,0.00,53.70,,market,reports/report_20260603.html
2026-06-03,1210,大成,WAIT,WATCH_GROUP,未就緒 NOT_READY,0.00,53.70,NOT_READY,watchlist,reports/report_20260603.html
2026-06-03,1307,三芳,BUY,BUY_GROUP,,0.00,34.00,,market,reports/report_20260603.html
2026-06-03,1313,聯成,BUY,BUY_GROUP,,0.00,11.90,,market,reports/report_20260603.html
2026-06-03,1319,東陽,BUY,BUY_GROUP,,0.00,94.30,,market,reports/report_20260603.html
2026-06-03,1504,東元,WATCH,WATCH_GROUP,,0.00,83.00,,positions,reports/report_20260603.html
2026-06-03,1710,東聯,WATCH,WATCH_GROUP,,0.00,16.00,,positions,reports/report_20260603.html
2026-06-03,1907,永豐餘,BUY,BUY_GROUP,,0.00,25.05,,market,reports/report_20260603.html
2026-06-03,2108,南帝,BUY,BUY_GROUP,,0.00,28.90,,market,reports/report_20260603.html
2026-06-03,2303,聯電,REDUCE,REDUCE_GROUP,,0.00,130.50,,positions,reports/report_20260603.html
2026-06-03,2337,旺宏,REDUCE,REDUCE_GROUP,,0.00,162.00,,positions,reports/report_20260603.html
2026-06-03,2356,英業達,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,0.00,85.40,OVERHEATED;追高,watchlist,reports/report_20260603.html
2026-06-03,2401,凌陽,REDUCE,REDUCE_GROUP,,0.00,29.35,,positions,reports/report_20260603.html
2026-06-03,2413,環科,BUY,BUY_GROUP,,0.00,55.10,,market,reports/report_20260603.html
2026-06-03,2504,國產,BUY,BUY_GROUP,,0.00,35.90,,market,reports/report_20260603.html
2026-06-03,2504,國產,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,0.00,35.90,BASE_BUILDING,watchlist,reports/report_20260603.html
2026-06-03,2889,國票金,BUY,BUY_GROUP,,0.00,15.15,,market,reports/report_20260603.html
2026-06-03,2889,國票金,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,0.00,15.15,BASE_BUILDING,watchlist,reports/report_20260603.html
2026-06-03,3047,訊舟,BUY,BUY_GROUP,,0.00,17.00,,market,reports/report_20260603.html
2026-06-03,3060,銘異,WATCH,WATCH_GROUP,,0.00,33.75,,positions,reports/report_20260603.html
2026-06-03,3149,正達,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,0.00,90.80,OVERHEATED;追高,watchlist,reports/report_20260603.html
2026-06-03,3163,波若威,WAIT,WATCH_GROUP,未就緒 NOT_READY,0.00,1085.00,NOT_READY,watchlist,reports/report_20260603.html
2026-06-03,3264,欣銓,WAIT,WATCH_GROUP,未就緒 NOT_READY,0.00,229.50,NOT_READY,watchlist,reports/report_20260603.html
2026-06-03,3374,XINTEC INC,BUY,BUY_GROUP,,0.00,275.50,,market,reports/report_20260603.html
2026-06-03,4532,瑞智,WATCH,WATCH_GROUP,,0.00,24.85,,positions,reports/report_20260603.html
2026-06-03,4716,DAILY POLYMER CORP,BUY,BUY_GROUP,,0.00,16.65,,market,reports/report_20260603.html
2026-06-03,4976,佳凌,BUY,BUY_GROUP,,0.00,34.65,,market,reports/report_20260603.html
2026-06-03,5381,SPECTRUM ELECTRICS CORPORATION,BUY,BUY_GROUP,,0.00,29.25,,market,reports/report_20260603.html
2026-06-03,5490,同亨,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,0.00,30.45,OVERHEATED;追高,watchlist,reports/report_20260603.html
2026-06-03,5490,同亨,BUY,BUY_GROUP,,0.00,30.45,,market,reports/report_20260603.html
2026-06-03,6120,達運,BUY,BUY_GROUP,,0.00,16.10,,market,reports/report_20260603.html
2026-06-03,6152,百一,WAIT,WATCH_GROUP,未就緒 NOT_READY,0.00,15.80,NOT_READY,watchlist,reports/report_20260603.html
2026-06-03,6152,百一,BUY,BUY_GROUP,,0.00,15.80,,market,reports/report_20260603.html
2026-06-03,6164,華興,BUY,BUY_GROUP,,0.00,13.55,,market,reports/report_20260603.html
2026-06-03,6270,倍微,BUY,BUY_GROUP,,0.00,29.35,,market,reports/report_20260603.html
2026-06-03,6270,倍微,WAIT,WATCH_GROUP,未就緒 NOT_READY,0.00,29.35,NOT_READY,watchlist,reports/report_20260603.html
2026-06-03,8936,KUO TOONG INTERNATIONAL,BUY,BUY_GROUP,,0.00,54.70,,market,reports/report_20260603.html
2026-06-03,9945,潤泰新,BUY,BUY_GROUP,,0.00,24.55,,market,reports/report_20260603.html
2026-06-03,9958,世紀鋼,BUY,BUY_GROUP,,0.00,107.00,,market,reports/report_20260603.html
2026-06-04,1104,環泥,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,77.00,29.25,BASE_BUILDING,watchlist,reports/report_20260604.html
2026-06-04,1210,大成,BUY,BUY_GROUP,,0.00,54.20,,market,reports/report_20260604.html
2026-06-04,1210,大成,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,55.00,54.20,BASE_BUILDING,watchlist,reports/report_20260604.html
2026-06-04,1216,統一,WAIT,WATCH_GROUP,未就緒 NOT_READY,39.00,73.60,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,1312,國喬,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,28.00,14.20,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1313,聯成,WAIT,WATCH_GROUP,未就緒 NOT_READY,42.00,11.40,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,1325,恆大,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,54.00,27.35,BASE_BUILDING,watchlist,reports/report_20260604.html
2026-06-04,1464,得力,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,52.00,10.70,BASE_BUILDING,watchlist,reports/report_20260604.html
2026-06-04,1503,士電,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,48.00,268.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1504,東元,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,63.00,87.00,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,1504,東元,TAKE PROFIT,REDUCE_GROUP,,0.00,87.00,,positions,reports/report_20260604.html
2026-06-04,1513,中興電,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,47.00,187.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1519,華城,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,41.00,910.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1528,恩德,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,29.00,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,1605,華新,HOLD,WATCH_GROUP,,0.00,41.60,,positions,reports/report_20260604.html
2026-06-04,1609,大亞,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,60.00,43.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1611,中電,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,15.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1612,宏泰,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,52.00,40.65,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1616,億泰,WAIT,WATCH_GROUP,未就緒 NOT_READY,60.00,24.95,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,1708,東鹼,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,40.00,47.65,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1709,和益,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,59.00,20.70,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1710,東華,HOLD,WATCH_GROUP,,0.00,15.40,,positions,reports/report_20260604.html
2026-06-04,1714,和桐,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,12.10,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1802,台玻,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,68.90,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,1809,中釉,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,28.00,58.50,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,1809,中釉,REDUCE,REDUCE_GROUP,,0.00,58.50,,positions,reports/report_20260604.html
2026-06-04,1904,正隆,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,67.00,22.30,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,1905,華紙,WAIT,WATCH_GROUP,未就緒 NOT_READY,60.00,14.00,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,2009,第一銅,HOLD,WATCH_GROUP,,0.00,44.50,,positions,reports/report_20260604.html
2026-06-04,2069,運錩,WAIT,WATCH_GROUP,未就緒 NOT_READY,49.00,19.85,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,2072,世紀風電,WAIT,WATCH_GROUP,未就緒 NOT_READY,44.00,199.00,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,2103,台橡,WAIT,WATCH_GROUP,未就緒 NOT_READY,47.00,22.25,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,2108,南帝,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,30.90,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,2201,裕隆,WAIT,WATCH_GROUP,未就緒 NOT_READY,44.00,28.80,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,2243,宏旭-KY,BUY,BUY_GROUP,,0.00,29.65,,market,reports/report_20260604.html
2026-06-04,2303,聯電,REDUCE,REDUCE_GROUP,,0.00,125.00,,positions,reports/report_20260604.html
2026-06-04,2314,台揚,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,58.00,16.75,MAIN_RUN;族群轉弱,watchlist,reports/report_20260604.html
2026-06-04,2356,英業達,SELL,REDUCE_GROUP,,0.00,77.80,,positions,reports/report_20260604.html
2026-06-04,2364,倫飛,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,40.00,80.60,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,2371,大同,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,54.00,32.05,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,2390,云辰,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,40.00,13.10,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,2421,建準,WAIT,WATCH_GROUP,未就緒 NOT_READY,44.00,168.50,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,2442,新美齊,WAIT,WATCH_GROUP,未就緒 NOT_READY,45.00,19.60,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,2451,創見,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,38.00,357.00,MAIN_RUN;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,2457,飛宏,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,55.00,32.05,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,2468,華經,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,44.75,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,2483,百容,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,27.70,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,2491,吉祥全,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,33.00,34.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,2493,揚博,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,177.50,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,2607,榮運,WAIT,WATCH_GROUP,未就緒 NOT_READY,44.00,49.30,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,2801,彰銀,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,69.00,21.40,PRE_BREAKOUT,watchlist,reports/report_20260604.html
2026-06-04,2820,華票,WATCH,WATCH_GROUP,,0.00,17.15,,positions,reports/report_20260604.html
2026-06-04,2820,華票,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,64.00,17.15,PRE_BREAKOUT;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,2836,高雄銀,BUY,BUY_GROUP,,0.00,12.20,,market,reports/report_20260604.html
2026-06-04,2836,高雄銀,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,77.00,12.20,PRE_BREAKOUT,watchlist,reports/report_20260604.html
2026-06-04,2855,統一證,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,64.00,55.50,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,2883,開發金,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,59.00,27.40,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,2884,玉山金,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,81.00,33.45,PRE_BREAKOUT,watchlist,reports/report_20260604.html
2026-06-04,2887,新光,WATCH,WATCH_GROUP,,0.00,28.55,,positions,reports/report_20260604.html
2026-06-04,2889,國票金,WATCH_CLOSELY,WATCH_GROUP,築底 BASE_BUILDING,53.00,15.15,BASE_BUILDING,watchlist,reports/report_20260604.html
2026-06-04,2903,遠百,PREPARE_ENTRY,BUY_GROUP,突破前 PRE_BREAKOUT,66.00,22.95,PRE_BREAKOUT,watchlist,reports/report_20260604.html
2026-06-04,3015,全漢,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,54.00,62.70,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,3027,盛達,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,24.25,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,3049,精金,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,36.00,17.30,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,3050,鈺德,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,13.60,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,3066,TAIWAN OASIS TECHNOLOGY CO,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,45.00,23.95,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,3114,HOWTECH TECHNOLOGY,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,40.60,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,3147,JETWELL COMPUTER CO,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,266.50,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,3290,DONPON PRECISION INC,WAIT,WATCH_GROUP,未就緒 NOT_READY,58.00,50.10,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,3312,弘憶股,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,73.20,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,3362,ABILITY OPTO-ELECTRONICS TECHNO,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,34.00,144.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,3504,揚明光,WAIT,WATCH_GROUP,未就緒 NOT_READY,31.00,80.50,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,3511,SIMULA TECHNOLOGY INC.,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,32.00,27.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,3550,聯穎,WAIT,WATCH_GROUP,未就緒 NOT_READY,51.00,23.95,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,3691,GIGASOLAR MATERIALS CORPORATION,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,44.00,164.50,MAIN_RUN;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,3706,神達,WAIT,WATCH_GROUP,未就緒 NOT_READY,42.00,93.90,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,4105,TTY BIOPHARM COMPANY LIMITED,BUY,BUY_GROUP,,0.00,74.60,,market,reports/report_20260604.html
2026-06-04,4105,TTY BIOPHARM COMPANY LIMITED,WAIT,WATCH_GROUP,未就緒 NOT_READY,47.00,74.60,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,4147,TAIMED BIOLOGICS INC.,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,58.60,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,4167,SAVIOR LIFETEC CORPORATION,WAIT,WATCH_GROUP,未就緒 NOT_READY,57.00,20.55,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,4532,睿智,WATCH,WATCH_GROUP,,0.00,25.40,,positions,reports/report_20260604.html
2026-06-04,4532,睿智,WAIT,WATCH_GROUP,未就緒 NOT_READY,57.00,25.40,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,4720,德淵,WAIT,WATCH_GROUP,未就緒 NOT_READY,51.00,29.70,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,4763,材料*-KY,WAIT,WATCH_GROUP,未就緒 NOT_READY,57.00,44.75,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,4807,日成-KY,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,35.35,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,4904,遠傳,WAIT,WATCH_GROUP,未就緒 NOT_READY,54.00,102.00,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,4967,十銓,WAIT,WATCH_GROUP,未就緒 NOT_READY,53.00,302.00,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,5213,YEASHIN INTERNATIONAL DEVELOPME,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,52.00,26.95,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,5381,SPECTRUM ELECTRICS CORPORATION,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,37.00,30.25,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,5452,UNIC TECHNOLOGY CORP.,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,44.00,36.15,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,5452,UNIC TECHNOLOGY CORP.,BUY,BUY_GROUP,,0.00,36.15,,market,reports/report_20260604.html
2026-06-04,5508,YUNSHIN CONSTRUCTION &amp;amp;amp; DEVELOPM,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,34.00,54.60,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,5530,LUNGYEN LIFE SERVICE CO LTD,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,38.00,54.80,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,5880,合庫,WATCH,WATCH_GROUP,,0.00,23.70,,positions,reports/report_20260604.html
2026-06-04,6112,邁達特,WAIT,WATCH_GROUP,未就緒 NOT_READY,45.00,47.70,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,6126,SINGATRON ENTERPRISE CO,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,44.00,43.00,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,6133,金橋,WAIT,WATCH_GROUP,未就緒 NOT_READY,48.00,24.80,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,6148,AZION CORPORATION,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,45.00,37.25,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,6269,台郡,WAIT,WATCH_GROUP,未就緒 NOT_READY,35.00,71.50,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,6270,PROFESSIONAL COMPUTER TECHNOLOG,WAIT,WATCH_GROUP,未就緒 NOT_READY,57.00,29.65,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,6465,ATRACK TECHNOLOGY INC,WATCH_CLOSELY,WATCH_GROUP,主升 MAIN_RUN,48.00,58.00,MAIN_RUN,watchlist,reports/report_20260604.html
2026-06-04,6465,ATRACK TECHNOLOGY INC,BUY,BUY_GROUP,,0.00,58.00,,market,reports/report_20260604.html
2026-06-04,6547,MEDIGEN VACCINE BIOLOGICS CORPO,WAIT,WATCH_GROUP,未就緒 NOT_READY,44.00,49.85,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,6869,雲豹能源,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,41.00,88.20,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,6890,來億-KY,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,231.50,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,6907,ARTERY TECHNOLOGY CORPORATION,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,37.00,154.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,7788,松川精密,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,36.00,204.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,7827,漢康-KY創,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,44.00,161.50,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,8085,FORWARD ELECTRONICS CO,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,36.00,16.10,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,8112,至上,WAIT,WATCH_GROUP,未就緒 NOT_READY,50.00,95.60,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,8415,BRIGHTON-BEST INTERNATION (TAIW,WAIT,WATCH_GROUP,未就緒 NOT_READY,38.00,35.40,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,8454,富邦媒,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,321.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,8936,KUO TOONG INTERNATIONAL,WAIT,WATCH_GROUP,未就緒 NOT_READY,47.00,60.10,NOT_READY,watchlist,reports/report_20260604.html
2026-06-04,9136,巨騰-DR,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,39.00,16.05,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,9904,寶成,WAIT,WATCH_GROUP,未就緒 NOT_READY,33.00,26.40,NOT_READY;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,9914,美利達,PULLBACK_BUY,BUY_GROUP,主升 MAIN_RUN,47.00,68.60,MAIN_RUN;上影;收弱,watchlist,reports/report_20260604.html
2026-06-04,9941,裕融,TAKE_PROFIT,ENTRY_CAUTION_GROUP,過熱 OVERHEATED,35.00,82.00,OVERHEATED;追高,watchlist,reports/report_20260604.html
2026-06-04,9945,潤泰新,WAIT,WATCH_GROUP,未就緒 NOT_READY,51.00,25.20,NOT_READY,watchlist,reports/report_20260604.html
